"","listing_id","id","date","reviewer_id","reviewer_name","comments"
"1426053",30694695,362985010,"2018-12-27",229891801,"Himabindu","Beautiful home in a good neighborhood"
"1484101",34121149,461013896,"2019-05-30",58282717,"Martin","Great room in a wonderful part of LA. Exactly as described with awesome communication. Parking permit was a nice touch especially so close to Dodger stadium. Would stay again for sure. Thanks Domenico !"
"1022540",19597634,182486525,"2017-08-14",77817439,"Steve","Great location, especially for my needs.
Debra was on top of it. Quick to respond. A nice host who I actually got to meet. Her brother, Mike, made sure I got into the house. He lives there and was always welcoming and all about my comfort. As was Debra.
Quiet. Great neighborhood. Nice house and grounds.
Great room with a comfortable king size bed.
I was their first Airbnb guest.
Hope to be back next September."
"1457580",32476776,482607957,"2019-07-06",87572310,"Tojie","Very quick to respond. The room itself is extremely clean and also very stylish. Would definitely stay again!"
"1124204",21458659,363454444,"2018-12-28",149946744,"Luke","Fantastic experience, amazing, friendly and helpful hosts - in a great space and location! We can't wait to come back again. Thank you"
"1326102",26750559,413651371,"2019-02-17",1868559,"Federico","Everything perfect"
"123228",1110762,26102519,"2015-02-03",301792,"Anna","Kevin was great, and helped us get our bearings in the area when we arrived.  The house was comfortable and spacious, and had everything we needed.  It's in a great location and we really enjoyed our time there.  Thanks!"
"591384",10838773,185835611,"2017-08-22",24837790,"Tia","This home is the perfect spot for relaxing in a clean, comfortable environment after a full day of activities.  For our purposes the location is excellent and the space and amenities are exactly what we need.  We love spending time outside so the patio area was the perfect spot to end our day and start our morning.  Beautiful view!  Dave and Nanette are so easy to communicate and coordinate with!"
"28217",226517,363407783,"2018-12-28",21017942,"Shawn","This is an AMAZING experience all local products from small chocolate farms and producers. Very interesting pairing of beer and chocolate of Costa Rica.  We loved learning about the different local beers and chocolates with all the flavors.  Martin was really knowledgeable and super friendly, hands on during the whole experience. Totally worth every penny.  Merci Martin ce fut vraiment agréable et unique au plaisir."
"558559",9941652,249185936,"2018-04-01",16148920,"Amy","Our time in this hip, quiet and convenient location couldn’t have been more fulfilling. The hosts were immediate in their responsiveness. The unit is filled with special surprises, like color pencils, welcoming snacks and comfy bathrobes. We feel calm and taken care of by Han! Excellent experience!"
"146060",1354761,289215192,"2018-07-11",73673971,"Juan","My family and I spent a few nights at M&A’s place. The experience matched the description. We had no surprises. Really good communication with Mike and we had a good stay. "
"213124",2546252,23377305,"2014-11-30",7962765,"Val","Marcus was an excellent host and checked in on us to make sure everything was ok. The house was fantastic and my family had such a lovely time there. It might look small from the outside but inside had lots of room for all 8 people (4 kids!) and they were very comfortable. "
"1468205",33095939,425725287,"2019-03-18",224171371,"LuxuryApartmentsByAmber","Bek’s place is amazing! Absolutely new, bright, spacious, tidy and cozy. The listing has everything one might need while traveling. Beds are so comfortable and bathroom is lovely with cute necessities! Liked this touch! Bek himself is an experienced host, polite, amiable, was there when we needed. Would absolutely recommend this place!"
"330921",4693119,222098621,"2017-12-28",9511925,"Lanette","Our favorite things about this cozy, clean and inviting space were the nicely stocked kitchenette and it's close walkable proximity to the beach. It was really great to have coffee and cream readily available. The linens felt really clean and fresh, and the bed was comfortable. It should be noted that it is a basement apartment. We heard a fair amount of heavy foot steps above us. For anyone sensitive to noise it could make for an uncomfortable stay."
"1192727",22668009,302622665,"2018-08-05",169671942,"Viktoria","Nicht buchen, wenn man einen Stressfreien Start in den Urlaub haben möchte.
Bei Andy erwartet euch eine gut gelegene Wohnung mit einer sehr guten Parkmöglichkeit. Leider war der Gastgeber selbst nicht gut zu erreichen vor 16 Uhr am Anreisetag war es nicht möglich mit ihm in Kontakt zu treten und leider auch danach wurden unsere Erwartungen sehr enttäuscht. Die Angaben über die Wohnung sind nicht ganz korrekt da der Pool auf den Bildern definitiv nicht vorhanden ist. Leider war auch die Wohnung in keinem so guten Zustand, an der Decke findet man Schimmel und das Badezimmer hat seine besten Tage auch hinter sich."
"29139",237188,316697391,"2018-08-31",85362121,"Gemma","Very welcoming and excellent location."
"618682",11590920,334652451,"2018-10-09",106841146,"Maximilian J.B.","Great place, great host, no complaints. Would strongly recommend!"
"316799",4431792,60934811,"2016-01-29",52017392,"G.S.","This guest house is really secluded and wonderfully quiet, and even though the main house is close by its still very private.  Sean was very accommodating and the cottage has a fully usable kitchen, nice bathroom, and great shower."
"1186550",22536321,468131454,"2019-06-11",5348713,"Alex","This place was truly great! Clean, quiet and sunny with a beautiful pool. I would love to say here again..."
"683465",13151009,289594962,"2018-07-12",190626797,"Virginijus","Great and safe house."
"679838",13081507,412473366,"2019-02-15",233575706,"Marissa","The place was very unclean we had to leave early there was dust everywhere & the beds were filthy and clearly unwashed. The bathroom was freezing we couldn’t stay in it for more than 10 mins & we found someone’s jeans, used towels, and dirty flip flops in the baskets. After the stay we were told we had to pay for the toilet paper which we assumed was placed in the bathroom for us  & stained sheets that we have photo proof of not using. He also accused us of taking bed sheets out of a storage compartment?? When he had actually given them to us on the first day. The only good part about the stay was the music & nice atmosphere."
"223308",2703551,207227099,"2017-10-28",125337256,"Jennie","We really enjoyed our stay at Thac. The room is bright, quiet, fancy and very clean. As the rest of the house, where Thac allowed us to stay whenever we wanted. I will totally recommend it!"
"597044",10998029,279837669,"2018-06-21",193417367,"Mansi","Hello
His place is just an awesome place to stay.
You will not face any difficulty and david is a really helpful person with whatever you need.
Close your eyes and just book it.
The pictures shows exactly how his apartment looks .
It was very clean .
I had a lovely experience."
"1417952",30232216,468149878,"2019-06-11",253062721,"Mario","Everything as presented. Very good communication!"
"263882",3628749,358034263,"2018-12-12",172600067,"Nick","Great area , clean , calm private would definitely stay again"
"946867",18098133,511745429,"2019-08-17",55296280,"Eduardo","Clean and cozy, we had a good time. Very close to the airport that was super convenient for us."
"1226554",23548092,242916114,"2018-03-13",48875452,"Kristina","Great host and great location. Was easy communication."
"1235577",23746435,510217920,"2019-08-15",136111398,"David","Good value, quiet neighborhood. It was close to where I needed to be."
"361441",5307290,177741313,"2017-08-03",130033070,"Nahal Nikki","Veronica's place was absolutely charming. I went with my 3 small children and parents and we had such a wonderful time. Beautiful home and swimming pool. The house was clean. I also found it very nice that they had almost everything (cups,plates,extra blankets,towels, tv,internet, and silverware) a person would need to stay at a house. They even had pool toys for the kids, which my children loved.I would recommend this place 100%. Thank you Veronica for such a lovely experience."
"652028",12368734,458204385,"2019-05-25",73675681,"Kunal","The place is a really cute and cozy place. Chris made every attempt to make it comfortable and convenient for the guests. There is enough supply of everything that can come handy. Each room including bathroom has a smart TV. Kitchen supplies, Stove, and Washer/Dryer came very handily during our three-week stay."
"1409295",29906608,462032189,"2019-06-01",259608037,"耀明","住宿期间很享受,印象非常深刻!"
"134427",1240919,13824684,"2014-06-05",813814,"Vanessa","Brilliant! The location was fantastic, the room was big and clean, everything as described. Mary herself was always quick to respond and attentive to every specific need I had. It was a great time - I would stay again in a heartbeat. Thanks!"
"1313148",26230334,418676747,"2019-03-02",20092549,"Amber","Christina is a wonderful host and her knowledge and insight into what we were looking to do while in LA made a positive impact on our trip. Christina is attentive and fun to talk with while also respecting guest’s needs for downtime.

Tho Christina did give us great parking tips—If you’re going to use a car this neighborhood will be a real challenge, possibly a deciding factor, as it is v difficult to park at night. Other than that the neighborhood was an ideal location and is abundant Central American food—recommend Guatemalteca and Mar Azul for neighborhood food stops, as well as Tacos Juanita’s truck on 3rd and S Western."
"237428",3060654,201700224,"2017-10-08",66525541,"Daisy","Perfect stay! Just exactly what we needed. Just somewhere to sleep for the night and cook some meals, and a nice pool for those hot days. Host gave us our privacy and was very kind. Parking is on the street or they allow you to use their driveway, which seemed like an inconvenience in the beginning, because its very narrow and off a main busy street, but it ended up being absolutely no problem at all. I would 100% stay here again when i come back for work."
"295635",4093498,134542034,"2017-02-27",37612827,"Kipling","Cozy private guest house, great hosts. A soak in the jaccuzzi was the perfect way to relax each night. Quiet residential area within walking distance of the marina and a Firestone Walker Brewing restaurant. Easily found street parking each day within yards of the house."
"378593",5698154,61088379,"2016-01-31",23613899,"Fan","How many times should I say I love this house!!!Andy is very  friendly and accommodating. Our flight was delayed 2 hours and it was nearly  midnight we arrived at there.  She helped us check in and even prepared us with some orange picked from her yard. I feel welcomed and overwhelming. 

Her house is undoubtedly unique and clean, everything is brand new. 

I'm highly recommending! 
"
"432808",6886494,358803423,"2018-12-15",9091089,"Joshua","This is a great place for a small group of people. Good internet, comfortable beds, good water pressure, hot water, and we even got a Toblerone and wine which was awesome."
"613946",11472445,170496273,"2017-07-15",128936818,"James","Jon knows exactly how to be an awesome host. He was very happy to let me drop my bags off early by providing very detailed instructions. He provided many recommendations on where to go, the best of which was to head to Santa Monica. The place is kept very clean and I was provided with a great quality queen sized bed. The apartment is large yet simple. There is plenty of space for you to have a quiet, peaceful time and the facilities are great (including the pool/jacuzzi on the rooftop). If I'm ever in LA again for a few days then I'll definitely looking at staying at Jon's place again."
"1402680",29663032,410863179,"2019-02-10",147428082,"Gonzalo","Paris appartment is beautiful and I highly recommend it, we had an awesome time and Paris was always available to answer any doubt."
"1439183",31316094,428317507,"2019-03-24",132633692,"Boogy","The pictures doesn’t do any justice for the house!It was beautiful,clean,private,and located in a quiet neighborhood!The host was very responsive!Ill recommend this house to any one looking for a nice place at a reasonable price!"
"1465500",32919216,441362342,"2019-04-21",256700719,"Jaclyn","Great family. Coffee in the morning. Very clean and roomy space."
"955464",18294753,475776067,"2019-06-24",3554434,"Cary","Bobbi and her dog Rocky were great hosts. Ideal location and comfortable accommodations, it’s a perfect place to stay if you’re in the area for a night or two."
"110268",960062,162897586,"2017-06-22",135588022,"Amanda Isabella","Phyllis was an amazing host!   Get & Randy make you feel like you've stepped into a familes house. She really exceeded all my expectations.   House has history to it so much personality to it. Great suggestions & is very knowledgeable about the area.  If you have a chance take it on this slice of paradise.  Universal studios is so close, Warner brothers studios also dont miss out! "
"449186",7278845,43123692,"2015-08-17",33987742,"Jonathan","Dorothy and her team were responsive and helpful. The welcome package in the fridge was a lovely surprise. We enjoyed the spacious bedroom and main bathroom, and it was convenient to have a sofabed in the kitchen for our son. Being able to prepare meals on the gas cooktop was a big relief after being stuck in hotels. 

As this was the first time the property had been ""airbnb'd"", there were a few things that needing attention but they were addressed quickly and effectively. 

Overall, a pleasant experience. "
"1083121",20814990,214896403,"2017-11-26",1222125,"Petko","The apartment was super cozy. Kate was very responsive and accommodating, and provided very clear instructions and tips. Would definitely stay here again."
"749117",14249185,308608587,"2018-08-16",123851924,"Yolanda","I’ve stayed at Ralph’s several times. Its great and he’s a good host. Cozy and Private. Street parking always available. "
"1206175",23016991,325812690,"2018-09-20",133881372,"Laura","Thanks again for an outstanding stay! The house was in excellent condition and perched on a perfect location. Communication with Stuart and his wife was also prompt and reliable. I highly recommend! This is definitely a gem of a find!"
"1287967",25207262,283882074,"2018-06-30",192515705,"Irene","great host and house!!"
"162807",1597304,475787737,"2019-06-24",207856674,"Simran","Great stay!"
"978285",18721351,166213251,"2017-07-03",130828949,"Jeremey","The place was very cozy and nice to stay at. It was a bit tricky to find at first, but that could be because we were looking for it at night."
"1414477",30095306,447477707,"2019-05-03",238372958,"Dumitru","Very good location,  very clean, nice room; description was accurate. I'd certainly stay again"
"453221",7347533,65161850,"2016-03-11",4789195,"Fredrik","We loved this house! It was absolutely perfect for our family with a 6 and a 2 year old. The apartment was well equipped, the kitchen was just big enough to cook an occasional meal, and the bathroom was small but very nice. There were a lot of room to unpack our bags, and we used the washer and dryer a couple of times, which was nice. We loved the interior, the furniture and the paintings, which was even better than in the pictures. The location is also really good, in a very nice and safe neighborhood. Alicia and David are really nice hosts, and they did everything to make our stay as good as possible. I can't recommend this place enough, and we will tell all our friends about it! I hope to return one day!"
"720794",13751766,314501192,"2018-08-26",39652897,"Alex","James and Phylline were incredible hosts. The house was the perfect size and they even set up the sofa bed in advance for us (we were checking in really late after a long drive) so that we could all get comfortable quickly.

They also had excellent local recommendations, we were in town to visit some old friends so it was great to have places to meet up. I highly recommend the Avocado Bungalows!"
"936496",17944404,270910518,"2018-05-30",10460432,"Yuli","Great stay! The location is just excellent, it is really close to all that you need in LA, is walking distance to the beach (~30 mins or so I think).

The apartment itself is great, and clean, and Mia is very friendly! Would highly recommend this for anyone passing in LA."
"233031",2940102,106845795,"2016-10-08",87234456,"Jacqueline","This was our first Air B&B experience and found Anne to be very warm and friendly.
The room was great ... clean and comfortable, especially the bed, with an amazing view from the balcony.
Loved the neighbourhood too.
Also Anne has two young boys who were so quiet you wouldn't know they were there!
Thanks for looking after us Anne."
"829024",15857492,434414777,"2019-04-07",251846844,"Sapphira","I would definitely love to stay here again. Tidy place. Great location. Amazing communication from Dan. Such an amazing apartment. Felt safe and slept soundly."
"254195",3426046,338146578,"2018-10-18",98985372,"Otis","Michael is a communicative and kind host with a cute house and great amenities! Staying with someone as communicative definitely made our trip less stressful!"
"1153234",21903452,249719544,"2018-04-02",142139955,"Angelica","This place was exactly what we needed. A clean private place to sleep and shower while we adventured through LA. We would definitely stay again!"
"1393240",29288544,341779744,"2018-10-27",2644733,"Andrew","Nice area. Walkable. I'd recommend using the bird scooters to get around a bit faster."
"152253",1446537,31100478,"2015-05-02",27862843,"Yukie","I stayed there 2 nights with my husband. Nika & Austin were really friendly, and the location is nice!  
And their house was so cute! We  felt comfortable and could relax like staying at home. 
We had a wonderful time! 
We want to stay there again and recommend there to our friends.
"
"1267402",24605063,446932689,"2019-05-02",79560100,"Tony","Great place as good as could be expected if not better. great location(very close to pool and hot tub) would definitely go again. Oh yea very nice perfect running golf cart used a lot in our 2 days and only took about 5 bucks to refill"
"48886",453348,157849830,"2017-06-04",128812763,"Abdulaziz","Excellent host ,fantastic location.
I highly recommend this place."
"1050770",20171130,269080642,"2018-05-26",13493832,"Jill","Beautiful location and cute studio.  Comfortable bed and fluffy pillows. Sherry is a wonderful host. "
"996584",19086049,233245775,"2018-02-08",54420367,"Sammy","Das Apartment ist genauso wie es beschrieben wurde. Perfekte Lage und Privatssphäre. Der Strand ist direkt um die Ecke und die Gastgeber sind jederzeit erreichbar. Es gibt auch eine Willkommensbroschüre mit wirklich sehr guten Tipps für die Nachbarschaft. Ich würde hier auf jeden Fall wieder herkommen und kann den Aufenthalt bei Andrew und Jason wärmstens empfehlen."
"1151680",21868281,274294480,"2018-06-08",116859823,"Carlos","Greatly priced. New inflatable beds and very clean. Definitely recommend."
"1222415",23438343,446963399,"2019-05-02",79087925,"Paul","Great location to the beach.   Simple no fuss unit."
"296529",4104455,32623685,"2015-05-19",3912745,"Milena","The cottage was clean, charming  and perfect for my needs! Johanna was gracious, always available via phone text or email, and the special touches were nice. It was a quiet location and felt safe. Thanks for the great stay, Johanna!"
"702821",13467049,163444075,"2017-06-24",46258934,"Kelley","I had a great stay at Vicky's place. The bed is very comfortable, it was clean, and Vicky communicated with us very well. "
"1202495",22924594,292743015,"2018-07-18",8434342,"Taryn","This place has such great energy. And it is so artistically decorated. You feel right at home with all of her plants that are clearly years old because of how big and healthy they are.. hanging vines and crystals everywhere.. i miss it already!"
"961205",18423434,345694920,"2018-11-05",217897616,"Adelisa","Great location minutes from the beach and central to everything"
"652320",12384444,435547533,"2019-04-10",203274116,"Anthony","Awesome place! Dustin is a very welcoming host and his place is  one of a kind. I have been wanting to experience staying in one of these tiny houses and it did not disappoint. Totally worth every penny."
"1435727",31125493,520584352,"2019-08-30",29531907,"Roger","Alexs' place is the perfect airbnb.
I should know, as im a frequent flyer, so to speak.
Right in the heart of Hollywood his place offers an impeccable kitchen on the first floor an  outside patio on the second and your own space on the third floor.
The bedroom suite is perfect.
The bathroom, immaculate. 
Add your own indoor parking space, a very reasonable day rate and you have one of those very happy finds.
I look forward to visiting again!"
"520950",8926108,220994319,"2017-12-24",1756057,"Mark","Alzira was helpful every step of the way, and very patient and understanding with my later than expected arrival.  I think staying at her home is a very good value."
"119455",1054981,91726735,"2016-08-06",23634709,"Kenneth","The host, Chip, was great.  He made special arrangements so that my guests and I could stay at his place.  He had someone meet us and provide us with detailed instructions and he kept in communication (along with his host, Brooke) throughout our stay.  Chip's place was as described, a very well-maintained 2 bedroom, 2 1/2 bathroom townhome.  Having it within walking distance of Albert Kenney Drive and the beach was the perfect amenity for us, as we went to those places a few times."
"1505868",36813342,510915447,"2019-08-16",85003244,"Kathy","Shadi’s space was perfect for our family vacation to Southern California. A great location beautifully situated on the marina with a nice view out the patio door. The bed setup was just what we needed with two young adult sons who were traveling with us. Very nicely appointed and clean. Parking garage made it easy and we felt very safe. Travel to Hollywood for sightseeing was convenient. Shadi was a great host who communicated with us as we needed about access and made the process easy. Highly recommend this Airbnb."
"1336989",27222503,430048853,"2019-03-29",178296547,"Maxx","Was an amazing place to stay and the communication with the host was quick and easy."
"132696",1238275,33065999,"2015-05-25",23949765,"George","The location was convenient. The room was spacious and Steve was very hospitable. The room, however, needs a little housekeeping. Would be nice if the room and rhe bathroom was cleaned prior to our arrival. Otherwise, we had a pleasant stay."
"385334",5852157,56628809,"2015-12-15",33429538,"Derek","This unit was amazing. It was right next to the beach which made the location great. The pictures were exactly how the unit really looked. We had trouble locating the unit at first but after calling we were instructed easily on how to enter the property. Overall, this property waa great."
"1022310",19591220,277576227,"2018-06-16",193703884,"Erik","Great area as I live nearby but needed a place due to repairs and fumigation happening at my house. Deborah who is very kind, made sure that I had everything I needed and provided a quiet and private stay. The place was clean and quite comfortable. I would love to come back if I ever need and if the place is available. The koi pond was cool too! "
"1047463",20091917,410779349,"2019-02-10",221019642,"Dannny","Gaby is a great host. The house was beautiful and clean. Great locations and the neighborhood is very quiet and safe."
"1454055",32224569,467692905,"2019-06-10",120139199,"Anthony","The positives of this place is definitely the Location. Staying here you are centrally located making it easy to get around . There is a a good amount of space for three to four people to stay. Self check- in was super easy and convenient. It was also awesome that there was parking available right in front of the home. I really hate writing a poor review because my previous experiences with Airbnb have been so great,  but unfortunately it wasn’t the case here. The listing had specified that it had working AC. We got there on a hot weekend (90 degrees+) and the AC wasn’t working. Spoke to host to try and figure the situation out, but couldn’t be fixed over the phone. He offered to come by, but we were in town for an event so I was in and out and got back to the home late.
The AC not working really effected our ability to sleep and our comfort considering the house’s temperature was 81 degrees. There were also some cleanliness issue. I didn’t reach out the host about this because we were only staying the one day and at this point I felt like nothing else could be done. The bathtub/shower had a squishy mat on the floor that had hair particles and lint before we had used the shower. Upon opening the towels provided there was a ball of long hair that fell out. In the bedroom the comforter had dust on it and also had hair and lint. We needed to shake the comforters out in order to get this stuff off."
"553656",9811883,59844929,"2016-01-16",7385593,"Beth","Tony's apartment is perfectly located for getting anywhere you need to go in LA. The decor is beautiful, there's a good shower, and a big, comfy bed with delicious bedding. Tony was kind enough to clean the apartment with unscented products to accommodate my allergies. I would definitely recommend his place, and hope to stay there again on another trip to LA."
"1207487",23047160,278349057,"2018-06-17",39382148,"Andrea","I had a very nice two week stay here. The house was extremely clean with many extra towels and sheets in the cabinets for use. The neighborhood is quiet, safe, and the neighbors are nice. There isn't much going on in north Inglewood itself, but it's only a short drive to a lot of restaurants and attractions. I also really appreciated being able to use the washer and dryer for free - which are the fanciest ones I've ever used! Would definitely stay here again."
"402491",6259767,473520836,"2019-06-21",260716510,"Daniel","Love this place! I am from Los Angles but use Airbnb every weekend to be close to work. I’ve actually stayed here several times. Ron is great! Gives you all your privacy but will respond quickly at anytime if something is needed. The place itself is always very clean, the furniture is extra comfortable. Best thing is you can enjoy some peace and quiet in an upscale place yet the Hollywood madness is only walking distance away. Highly highly recommend!!"
"1023542",19626013,290095068,"2018-07-13",7344626,"Angeline (Mimi)","Jeremy and Mike are thoughtful and congenial hosts, and their home is sparkling clean and tastefully appointed, and in a very quiet and safe neighborhood.    Spending a couple of hours in their pool after a hot day was just wonderful.  I highly recommend staying with them.  "
"100896",881161,273323143,"2018-06-05",139185287,"Tess","I was in town with 2 other young 20 year-olds. This place was beautiful and Aunt Betty was a very accommodating host. This felt like a home away from home., and I wish we booked it longer.
Highly recommend"
"307140",4251471,205727053,"2017-10-22",14690755,"Rena","Had a great stay at Justin's! It was close to everywhere I needed to be. Super comfortable bed, really awesome decoration."
"1138915",21681541,215980200,"2017-12-02",11575402,"Karoline","Ricco & Julie are the most welcoming hosts, and I loved staying at their poolhouse! I got all the privacy I needed, as well as great conversations. I felt very comfortable, and they would always reply right away if I had any sort of questions. And! The dogs are great, always down for a cuddle! Nice company by the pool:)"
"637459",12036459,264799913,"2018-05-14",6438654,"Evan","Great place. Stylish cottage with real character and great views in a beautiful quiet hillside location but close to funky cafes etc in Los Feliz and Silverlake. Checkin was seamless and place was beautifully clean.  Will happily stay again and could take 2 couples or family and 2 kids no problem"
"1154942",21945474,322654418,"2018-09-13",199563630,"Olivia","My boyfriend and I had an amazing stay here . The place was super clean , hosts were great, quiet neighborhood, extra comfy bed, very accommodating and cozy. Overall great stay , we will definitely stay again next time we come to Long Beach!"
"676046",13016698,323097709,"2018-09-14",94228518,"Dan","Satisfied."
"965251",18506048,482002602,"2019-07-05",25546180,"Marine","4 jours chez Carly. Chambre Sunflower.
Points positifs : emplacement, vélos à disposition, cuisine.
Points négatifs : la propreté. Nous ne sommes pas trop exigeant sur ce point mais la c’est exagéré. Salle de bain commune (pas en photo, vous la partagez avec la chambre d’à côté qui peut donc venir dans la salle de bain même quand vous y êtes), vraiment sale (cheveux dans la baignoire ET sur les murs). Cuisine « dans son jus » il y a juste à voir le grille pain pour s’en rendre compte. Et le sol dans toute la maison de manière générale, si vous avez des chaussettes blanches, elles ne le seront plus en 10 minutes.
Ne comptez pas non plus sur le WiFi qui fonctionne quand il le souhaite et que c’est visiblement à vous de réparer puisque l’hôte ne nous a même répondu...
Et pour finir l’hôte, qui ne nous a même pas adressé un regard en passant près de nous dans la maison pendant ces 4 jours. Assez difficile à comprendre vu les commentaires sur la qualité d’accueil.
Bref, si vous aimez les vélos gratuits, allez-y. Sinon, allez autre part."
"1147855",21827535,292730821,"2018-07-18",22688305,"Abigail","We absolutely loved staying at your place, Anthony & Dominique. It was so clean & cozy, & we felt like we were right at home! The location was beyond perfect for our needs. Anthony & Dominique we’re perfect hosts. Thank you so much again for being extremely accommodating!  We hope to stay here again! 

Abbie, Jon, Norma, Matt, & Sadie "
"504844",8568474,434377032,"2019-04-07",22881825,"Devon","Arriving in the Hollywood Hills itself is glamourous. As I navigated up what looked like a private driveway, I ended up in front of this wonderful unit which is situated back behind a private entrance. The Airbnb unit is on the same grounds as the hosts dwelling. When you stop in front of the unit and look to your left, just past the flowering cacti and sweet smelling plants, there are jaw dropping views of the Hollywood sign, Capitol Records, DTLA, and numerous luxurious homes which seem to teeter on the sides of these lush green Hollywood Hills. Our host was there upon arrival and showed me the various codes that I would need to access doors and internet. It was a quick tour of the clean and nicely decorated unit. Anytime I needed assistance with a problem, the host was so responsive! Thanks Catherine for letting me feel like a superstar for my first visit to L.A. Everytime a Uber or Lyft dropped me off they were equally stunned by the views!! The beds were comfortable and the bathrooms clean. There is also a charming outdoor space which I wish I had more time to utilize. No complaints here, only wished there was a washer/dryer, but I knew this upon booking. I highly recommend this stay! Absolutely breathtaking and I  felt safe and comfortable! Thanks again Catherine!"
"1153867",21924306,445196903,"2019-04-28",1503917,"Amy","Very hip hideaway in the hills- perfect for a girls weekend with my daughter!"
"1341323",27403277,490450556,"2019-07-18",118380386,"Douglas","The private home was very accessible and safe. The interior was clean and provided hotel quality amenities. We would 100% return if we find ourselves in need of an airbnb in LA again."
"196122",2173402,270279157,"2018-05-28",73629554,"Katelyn","My sister and I thoroughly enjoyed our stay in Malibu! The host was quick to respond to our issue with the internet, and resolved the problem, no questions asked! Thank you so much for the wonderful stay on the beach."
"351546",5113983,86736658,"2016-07-17",76583891,"Mattea","It was a beautiful ! Place all the essentials were in the right place, and the bed was amazingly comfortable ! "
"881647",16814933,215426804,"2017-11-29",26684459,"Janet","We thoroughly enjoyed our stay at Ahuva’s Long Beach condo.  It is within walking distance to the beach, restaurants  and shopping.  The condo is beautiful with a fantastic view of the city. The unit was clean and equipped with everything we needed to make our stay comfortable.  Communication with Ahuva was very easy. Her instructions for check-in/check-out and use of the parking garage and building amenities were easy to follow. Ahuva messaged us during our stay to make sure everything was going well. Next time we come to Long Beach, I will definitely check to see if her condo is available."
"1187627",22573639,459039559,"2019-05-26",26676320,"Ger","Perfect location. Close to Silver lake bars and restaurants and 15 min drive to the mountains. It’s got everything one might need just no oven and a small space but it’s got a patio and it was effect for our stay. Great price great location!"
"1405241",29763442,352837991,"2018-11-25",226960976,"Jason","Amazing place! Great atmosphere! Rad host! I will definitely be making future reservations with Sam! I recommend you all reading this do the same."
"924241",17716567,246654304,"2018-03-25",133342424,"Michael","Sandra's home is clean and was a great experience staying with her"
"1267889",24624943,340400278,"2018-10-23",43547238,"Brian","Great place, very clean, very conveniently located for my interview at UCLA Medical Center."
"473984",7842682,99498850,"2016-09-05",573971,"Jin-Young","Danna was a delightful host and the house was perfect for my family!  It is clean and spacious with a beautiful and private back yard. The shared living space was very conducive to spending time together. Danna was so responsive though the entire booking process and also during our stay. The entire weekend was perfect!"
"313138",4342354,269678842,"2018-05-27",296194,"Gaylen","Peter's place is a great find in the Venice Beach/Ocean Park neighborhood.  The house is lovely and the backyard is a sanctuary.  The street was quiet and close to everything.  Peter responded quickly to any questions I had.  Check in and check out was easy."
"1156645",21968904,277148395,"2018-06-15",128033394,"James","Awesome place!"
"1275427",24836564,417014339,"2019-02-25",125306746,"Marilyn","Very good!"
"449141",7278653,51994293,"2015-10-25",45737271,"Danny","The location is very good and quite. The apartment was renovated  from car lot, the living room is very big and clean. Dorothy is so nice she arranged a week fruit, bread and water. We got a very nice gift from her on the last day too. We will stay again in this apartment if we travel to LA next time."
"1090112",20917573,245549786,"2018-03-22",39651083,"Kevin","Great place!  Tons of room and has everything you need!"
"949752",18182118,310615573,"2018-08-19",29060509,"Calvin","Great location in the middle of dtla. Very clean and stylish place. They invited us to their private parlor to mingle with other Airbnb guests which is awesome. Check-in process was simple. Great overall experience "
"836957",16019972,246654465,"2018-03-25",109043800,"Chen","Great place!"
"1386638",29040737,355014135,"2018-12-02",24527201,"Dmitry","We had a great stay in this lovely guest house. Location is perfect and we enjoyed every minute of our stay!"
"1387884",29080899,450232230,"2019-05-08",85349173,"Matt","Very clean room and comfortable bed. Bathroom was also clean and the shower was very spacious. Location and simplicity made this a perfect stay. Would stay again in the future!"
"1446103",31742739,515968638,"2019-08-23",23353310,"Dean","Awesome location on the border of Hollywood and WeHo. Stylish home, exactly as the pictures dictate. Super clean and tidy. Would definitely recommend!"
"577386",10494980,430524069,"2019-03-30",20861264,"Brian","Kevin’s place was exactly what we were looking for in Santa Monica. Location was fantastic, and the place was nice and homey with great decor!"
"833417",15954509,174686579,"2017-07-26",66218959,"Moraina","-amazing place! So inviting and comfortable 
-wine, coffee, and snacks were beautifully displayed upon entry
- check in was seamless 
- communication was easy and fast!
-parking was difficult, but mando and nena were gracious enough to let us park in the driveway
-delicious taco place and public transportation are steps away from mi casita "
"933210",17890075,448084550,"2019-05-04",59649278,"Emily","I absolutely loved staying at this place. I was there for a week with work and it felt like I was right at home. Great location and LOVED having laundry in-unit. Made such a difference. If I'm ever back in LA I would absolutely stay here again."
"422206",6629501,205828221,"2017-10-22",9638593,"Ali","Others have said this, but the pictures do not do this place justice! For starters, Jim was a pro right from the start and was there to help us when we checked in. The house itself is spick and span clean, super modern and roomy. We loved having (two!) outdoor spaces where we could hang out. Others have commented on the lack of AC, but there's a fan in the bedroom that worked just fine. As for the location, Abbot Kinney was about a 12 minute walk away which was great and the beach is about 25. Amazing place!"
"858670",16394149,328643249,"2018-09-26",6384969,"Mariona","Very convenient place to stay, spacious and very well located!"
"732075",13942488,121156547,"2016-12-14",67504454,"Sharru","Cannot recommend this place enough. Absolutely lovely hosts, perfectly clean, and the services offered are above and beyond the call of duty. Truly excellent. "
